ObjectType,id,type,full_name,depth,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
MotionDeviceSystemType,15205,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_InstrumentRange,8,MotionDevices,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,InstrumentRange,
MotionDeviceSystemType,15206,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_EURange,8,MotionDevices,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,EURange,
MotionDeviceSystemType,15207,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_EngineeringUnits,8,MotionDevices,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,EngineeringUnits,
MotionDeviceSystemType,15208,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains,4,MotionDevices,MotionDeviceIdentifier,PowerTrains,,,,,
MotionDeviceSystemType,15210,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier,5,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,,,,
MotionDeviceSystemType,15211,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ParameterSet,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ParameterSet,,,
MotionDeviceSystemType,15212,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ParameterSet_ParameterIdentifier,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ParameterSet,ParameterIdentifier,,
MotionDeviceSystemType,15215,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_MethodSet,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,MethodSet,,,
MotionDeviceSystemType,15218,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_MethodSet_MethodIdentifier,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,MethodSet,MethodIdentifier,,
MotionDeviceSystemType,15221,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Identification,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Identification,,,
MotionDeviceSystemType,15222,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Identification_UIElement,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Identification,UIElement,,
MotionDeviceSystemType,15223,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,,,
MotionDeviceSystemType,15224,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation,8,MotionDevices,MotionDeviceIdentifier,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,
MotionDeviceSystemType,15225,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_LockingClient,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,LockingClient,,
MotionDeviceSystemType,15226,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_LockingUser,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,LockingUser,,
MotionDeviceSystemType,15227,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_RemainingLockTime,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,RemainingLockTime,,
MotionDeviceSystemType,15228,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_InitLock,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,InitLock,,
MotionDeviceSystemType,15231,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_InitLock_InputArguments,8,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,InitLock,InputArguments,
MotionDeviceSystemType,15234,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_InitLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,InitLock,OutputArguments,
MotionDeviceSystemType,15237,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_RenewLock,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,RenewLock,,
MotionDeviceSystemType,15241,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_RenewLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,RenewLock,OutputArguments,
MotionDeviceSystemType,15242,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_ExitLock,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,ExitLock,,
MotionDeviceSystemType,15243,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_ExitLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,ExitLock,OutputArguments,
MotionDeviceSystemType,15244,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_BreakLock,7,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,BreakLock,,
MotionDeviceSystemType,15245,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_BreakLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,BreakLock,OutputArguments,
MotionDeviceSystemType,15246,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Manufacturer,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Manufacturer,,,
MotionDeviceSystemType,15247,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ManufacturerUri,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ManufacturerUri,,,
MotionDeviceSystemType,15248,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Model,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Model,,,
MotionDeviceSystemType,15249,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_SerialNumber,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,SerialNumber,,,
MotionDeviceSystemType,15250,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_HardwareRevision,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,HardwareRevision,,,
MotionDeviceSystemType,15251,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_SoftwareRevision,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,SoftwareRevision,,,
MotionDeviceSystemType,15252,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_DeviceRevision,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,DeviceRevision,,,
MotionDeviceSystemType,15253,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_RevisionCounter,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,RevisionCounter,,,
MotionDeviceSystemType,15254,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ProductCode,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ProductCode,,,
MotionDeviceSystemType,15255,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_DeviceManual,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,DeviceManual,,,
MotionDeviceSystemType,15256,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_DeviceClass,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,DeviceClass,,,
MotionDeviceSystemType,15257,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_AssetId,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,AssetId,,,
MotionDeviceSystemType,15258,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ComponentName,6,MotionDevices,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ComponentName,,,
MotionDeviceSystemType,15268,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_AngleUnit,9,MotionDevices,MotionDeviceIdentifier,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,AngleUnit
MotionDeviceSystemType,15313,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_X,9,MotionDevices,MotionDeviceIdentifier,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,X
MotionDeviceSystemType,15342,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad,4,MotionDevices,MotionDeviceIdentifier,FlangeLoad,,,,,
MotionDeviceSystemType,15343,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Mass,5,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Mass,,,,
MotionDeviceSystemType,15345,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Mass_Definition,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Mass,Definition,,,
MotionDeviceSystemType,15346,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Mass_ValuePrecision,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Mass,ValuePrecision,,,
MotionDeviceSystemType,15347,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Mass_InstrumentRange,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Mass,InstrumentRange,,,
MotionDeviceSystemType,15348,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Mass_EURange,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Mass,EURange,,,
MotionDeviceSystemType,15349,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Mass_EngineeringUnits,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Mass,EngineeringUnits,,,
MotionDeviceSystemType,15350,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_CenterOfMass,5,MotionDevices,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,,,,
MotionDeviceSystemType,15359,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_CenterOfMass_Constant,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,Constant,,,
MotionDeviceSystemType,15360,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_CenterOfMass_BaseFrame,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,BaseFrame,,,
MotionDeviceSystemType,15361,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_CenterOfMass_FixedBase,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,FixedBase,,,
MotionDeviceSystemType,15362,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Inertia,5,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Inertia,,,,
MotionDeviceSystemType,15363,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Inertia_X,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Inertia,X,,,
MotionDeviceSystemType,15364,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Inertia_Y,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Inertia,Y,,,
MotionDeviceSystemType,15367,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Inertia_Z,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Inertia,Z,,,
MotionDeviceSystemType,15368,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_FlangeLoad_Inertia_VectorUnit,6,MotionDevices,MotionDeviceIdentifier,FlangeLoad,Inertia,VectorUnit,,,
MotionDeviceSystemType,15369,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents,4,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,,,,,
MotionDeviceSystemType,15370,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier,5,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,,,,
MotionDeviceSystemType,15371,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ParameterSet,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ParameterSet,,,
MotionDeviceSystemType,15372,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ParameterSet_ParameterIdentifier,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ParameterSet,ParameterIdentifier,,
MotionDeviceSystemType,15373,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_MethodSet,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,MethodSet,,,
MotionDeviceSystemType,15374,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_MethodSet_MethodIdentifier,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,MethodSet,MethodIdentifier,,
MotionDeviceSystemType,15375,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Identification,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Identification,,,
MotionDeviceSystemType,15376,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Identification_UIElement,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Identification,UIElement,,
MotionDeviceSystemType,15377,Object,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,,,
MotionDeviceSystemType,15378,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_Y,9,MotionDevices,MotionDeviceIdentifier,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,Y
MotionDeviceSystemType,15379,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_LockingClient,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,LockingClient,,
MotionDeviceSystemType,15380,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_LockingUser,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,LockingUser,,
MotionDeviceSystemType,15381,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_RemainingLockTime,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,RemainingLockTime,,
MotionDeviceSystemType,15382,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_InitLock,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,InitLock,,
MotionDeviceSystemType,15383,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_InitLock_InputArguments,8,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,InitLock,InputArguments,
MotionDeviceSystemType,15384,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_InitLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,InitLock,OutputArguments,
MotionDeviceSystemType,15385,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_RenewLock,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,RenewLock,,
MotionDeviceSystemType,15386,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_RenewLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,RenewLock,OutputArguments,
MotionDeviceSystemType,15387,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_ExitLock,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,ExitLock,,
MotionDeviceSystemType,15388,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_ExitLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,ExitLock,OutputArguments,
MotionDeviceSystemType,15389,Method,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_BreakLock,7,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,BreakLock,,
MotionDeviceSystemType,15391,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_BreakLock_OutputArguments,8,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,BreakLock,OutputArguments,
MotionDeviceSystemType,15392,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Manufacturer,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Manufacturer,,,
MotionDeviceSystemType,15393,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ManufacturerUri,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ManufacturerUri,,,
MotionDeviceSystemType,15394,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Model,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Model,,,
MotionDeviceSystemType,15395,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_SerialNumber,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,SerialNumber,,,
MotionDeviceSystemType,15396,Variable,MotionDeviceSystemType_MotionDevices_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_HardwareRevision,6,MotionDevices,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,HardwareRevision,,,
